,DISTRICT,UPAZILA,STATION_ID,STATION_NAME,DATE,RAIN_FALL(mm),LATITUDE,LONGITUDE,WATER_LEVEL(m)
1779,Bandarban,Lama,CL317,Lama,15-nov-2021,0.0,21.81,92.19,6.712000000000001
1780,Bandarban,Lama,CL317,Lama,16-nov-2021,1.2,21.81,92.19,6.7
1781,Bandarban,Lama,CL317,Lama,17-nov-2021,0.0,21.81,92.19,6.68
1782,Bandarban,Lama,CL317,Lama,18-nov-2021,0.0,21.81,92.19,6.7
1783,Bandarban,Lama,CL317,Lama,19-nov-2021,0.0,21.81,92.19,6.7
1784,Bandarban,Lama,CL317,Lama,20-nov-2021,0.0,21.81,92.19,6.68
1785,Bandarban,Lama,CL317,Lama,21-nov-2021,0.0,21.81,92.19,6.68
1786,Bandarban,Lama,CL317,Lama,22-nov-2021,0.0,21.81,92.19,6.68
1787,Bandarban,Lama,CL317,Lama,23-nov-2021,0.0,21.81,92.19,6.68
1788,Bandarban,Lama,CL317,Lama,24-nov-2021,0.0,21.81,92.19,6.67
1789,Bandarban,Lama,CL317,Lama,25-nov-2021,0.0,21.81,92.19,6.67
1790,Bandarban,Lama,CL317,Lama,26-nov-2021,0.0,21.81,92.19,6.67
1791,Bandarban,Lama,CL317,Lama,27-nov-2021,0.0,21.81,92.19,6.67
1792,Bandarban,Lama,CL317,Lama,28-nov-2021,0.0,21.81,92.19,6.659999999999999
1793,Bandarban,Lama,CL317,Lama,29-nov-2021,0.0,21.81,92.19,6.65
1794,Bandarban,Lama,CL317,Lama,30-nov-2021,0.0,21.81,92.19,6.65
1795,Bandarban,Lama,CL317,Lama,01-dec-2021,0.0,21.81,92.19,6.639999999999999
1796,Bandarban,Lama,CL317,Lama,02-dec-2021,0.0,21.81,92.19,6.639999999999999
1797,Bandarban,Lama,CL317,Lama,03-dec-2021,0.0,21.81,92.19,6.639999999999999
1798,Bandarban,Lama,CL317,Lama,04-dec-2021,0.0,21.81,92.19,6.639999999999999
1799,Bandarban,Lama,CL317,Lama,05-dec-2021,0.0,21.81,92.19,6.63
1800,Bandarban,Lama,CL317,Lama,06-dec-2021,12.0,21.81,92.19,6.772
1801,Bandarban,Lama,CL317,Lama,07-dec-2021,61.0,21.81,92.19,7.340000000000001
1802,Bandarban,Lama,CL317,Lama,08-dec-2021,7.6,21.81,92.19,6.766
1803,Bandarban,Lama,CL317,Lama,09-dec-2021,0.0,21.81,92.19,6.676
1804,Bandarban,Lama,CL317,Lama,10-dec-2021,0.0,21.81,92.19,6.651999999999999
1805,Bandarban,Lama,CL317,Lama,11-dec-2021,0.0,21.81,92.19,6.639999999999999
1806,Bandarban,Lama,CL317,Lama,12-dec-2021,0.0,21.81,92.19,6.63
1807,Bandarban,Lama,CL317,Lama,13-dec-2021,0.0,21.81,92.19,6.62
1808,Bandarban,Lama,CL317,Lama,14-dec-2021,0.0,21.81,92.19,6.618
1809,Bandarban,Lama,CL317,Lama,15-dec-2021,0.0,21.81,92.19,6.6
1810,Bandarban,Lama,CL317,Lama,16-dec-2021,0.0,21.81,92.19,6.58
1811,Bandarban,Lama,CL317,Lama,17-dec-2021,0.0,21.81,92.19,6.58
1812,Bandarban,Lama,CL317,Lama,18-dec-2021,0.0,21.81,92.19,6.57
1813,Bandarban,Lama,CL317,Lama,19-dec-2021,0.0,21.81,92.19,6.6
1814,Bandarban,Lama,CL317,Lama,20-dec-2021,0.0,21.81,92.19,6.6
1815,Bandarban,Lama,CL317,Lama,21-dec-2021,0.0,21.81,92.19,6.6
1816,Bandarban,Lama,CL317,Lama,22-dec-2021,0.0,21.81,92.19,6.590000000000001
1817,Bandarban,Lama,CL317,Lama,23-dec-2021,0.0,21.81,92.19,6.590000000000001
1818,Bandarban,Lama,CL317,Lama,24-dec-2021,0.0,21.81,92.19,6.590000000000001
1819,Bandarban,Lama,CL317,Lama,25-dec-2021,0.0,21.81,92.19,6.590000000000001
1820,Bandarban,Lama,CL317,Lama,26-dec-2021,0.0,21.81,92.19,6.590000000000001
1821,Bandarban,Lama,CL317,Lama,27-dec-2021,0.0,21.81,92.19,6.58
1822,Bandarban,Lama,CL317,Lama,28-dec-2021,0.0,21.81,92.19,6.58
1823,Bandarban,Lama,CL317,Lama,29-dec-2021,0.0,21.81,92.19,6.57
1824,Bandarban,Lama,CL317,Lama,30-dec-2021,0.0,21.81,92.19,6.57
1825,Bandarban,Lama,CL317,Lama,31-dec-2021,0.0,21.81,92.19,6.57
